3.1149,-4.3494
20.56,20.55
0.75246,-1.2531
360.26,426.35
-7.0455,-7.1857
0.39264,-0.24444
19.583,19.774
306.12,330.93
-0.0013652,-0.0014006
0.00029729,-0.00024521
-0.00044829,-0.00043834
